atualizacao,id_linha,uf,municipio,empreendimento,eixo,subeixo,modalidade,classificacao,estagio,valor_total_rs,execucao_fisica_pct,ano_prev_conclusao,tipo_executor,link,inclusao_novo_pac,fontes_financiamento,ministerio,atualizacao_str,municipio_upper
2026-03-01,10535,RS,Tapejara,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,TAPEJARA
2026-03-01,10537,RS,Tapera,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,TAPERA
2026-03-01,10539,RS,Tapes,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,TAPES
2026-03-01,10551,RS,Taquara,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,35.3,2026,Federal,,Seleção,OGU,MS,2026-03-01,TAQUARA
2026-03-01,10559,RS,Taquari,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,17.65,2026,Federal,,Seleção,OGU,MS,2026-03-01,TAQUARI
2026-03-01,10577,RS,Tavares,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,TAVARES
2026-03-01,12896,RS,Tenente Portela,Combo de Unidade Básica de Saúde (UBS) - 2 Equipamentos,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,316000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,TENENTE PORTELA
2026-03-01,10605,RS,Terra de Areia,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,TERRA DE AREIA
2026-03-01,10617,RS,Teutônia,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,TEUTÔNIA
2026-03-01,10637,RS,Tio Hugo,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,TIO HUGO
2026-03-01,10639,RS,Tiradentes do Sul,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,TIRADENTES DO SUL
2026-03-01,10655,RS,Toropi,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,TOROPI
2026-03-01,10659,RS,Torres,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,17.65,2026,Federal,,Seleção,OGU,MS,2026-03-01,TORRES
2026-03-01,10667,RS,Travesseiro,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,TRAVESSEIRO
2026-03-01,10671,RS,Três Arroios,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,TRÊS ARROIOS
2026-03-01,10677,RS,Três Cachoeiras,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,TRÊS CACHOEIRAS
2026-03-01,12922,RS,Três Coroas,Combo de Unidade Básica de Saúde (UBS) - 2 Equipamentos,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,316000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,TRÊS COROAS
2026-03-01,10681,RS,Três de Maio,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,17.65,2026,Federal,,Seleção,OGU,MS,2026-03-01,TRÊS DE MAIO
2026-03-01,10689,RS,Três Palmeiras,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,TRÊS PALMEIRAS
2026-03-01,10691,RS,Três Passos,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,17.65,2026,Federal,,Seleção,OGU,MS,2026-03-01,TRÊS PASSOS
2026-03-01,10705,RS,Trindade do Sul,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,TRINDADE DO SUL
2026-03-01,10709,RS,Triunfo,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,23.53,2026,Federal,,Seleção,OGU,MS,2026-03-01,TRIUNFO
2026-03-01,10725,RS,Tupanci do Sul,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,TUPANCI DO SUL
2026-03-01,10727,RS,Tuparendi,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,TUPARENDI
2026-03-01,10759,RS,Ubiretama,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,UBIRETAMA
2026-03-01,10773,RS,União da Serra,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,UNIÃO DA SERRA
2026-03-01,10815,RS,Vale Verde,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,VALE VERDE
2026-03-01,10823,RS,Vanini,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,VANINI
2026-03-01,10855,RS,Venâncio Aires,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,11.77,2026,Federal,,Seleção,OGU,MS,2026-03-01,VENÂNCIO AIRES
2026-03-01,10887,RS,Vespasiano Corrêa,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,VESPASIANO CORRÊA
2026-03-01,10889,RS,Viadutos,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,VIADUTOS
2026-03-01,11145,RS,Viamão,Combo de Unidade Básica de Saúde (UBS) - 10 Equipamentos,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,1580000.0,24.71,2026,Federal,,Seleção,OGU,MS,2026-03-01,VIAMÃO
2026-03-01,23398,RS,Viamão,Retomada - Construção de Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Retomada de Obras - Saúde,Obra,Concluído,160000.0,100.0,2025,Municipal,,Planejamento Setorial,OGU,MS,2026-03-01,VIAMÃO
2026-03-01,10893,RS,Vicente Dutra,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,VICENTE DUTRA
2026-03-01,10901,RS,Victor Graeff,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,VICTOR GRAEFF
2026-03-01,10915,RS,Vila Flores,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,VILA FLORES
2026-03-01,10917,RS,Vila Lângaro,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,VILA LÂNGARO
2026-03-01,10919,RS,Vila Maria,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,VILA MARIA
2026-03-01,10923,RS,Vila Nova do Sul,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,VILA NOVA DO SUL
2026-03-01,10945,RS,Vista Alegre,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,VISTA ALEGRE
2026-03-01,10949,RS,Vista Alegre do Prata,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,VISTA ALEGRE DO PRATA
2026-03-01,10957,RS,Vitória das Missões,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,VITÓRIA DAS MISSÕES
2026-03-01,10971,RS,Westfália,Combo de Unidade Básica de Saúde (UBS) - 1 Equipamento,Saúde,Atenção Primária,Seleção 2025 - Combo de Equipamentos para UBS,Equipamento,Em execução,158000.0,0.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,WESTFÁLIA
2026-03-01,16825,RS,Porto Alegre,Estruturação de Laboratório de Saúde Pública,Saúde,Preparação para Emergências Sanitárias,Equipamentos para Laboratórios de Saúde Pública,Equipamento,Em licitação / Leilão,5668694.0,84.0,2026,Estadual,,Planejamento Setorial,OGU,MS,2026-03-01,PORTO ALEGRE
2026-03-01,29088,RS,Aceguá,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,ACEGUÁ
2026-03-01,29120,RS,Água Santa,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,ÁGUA SANTA
2026-03-01,29136,RS,Agudo,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,AGUDO
2026-03-01,29145,RS,Ajuricaba,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,AJURICABA
2026-03-01,29154,RS,Alecrim,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,ALECRIM
2026-03-01,29158,RS,Alegria,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,ALEGRIA
2026-03-01,29191,RS,Alto Feliz,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,ALTO FELIZ
2026-03-01,29203,RS,Alvorada,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,ALVORADA
2026-03-01,250,RS,Ametista do Sul,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Concluído,6138.51,100.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,AMETISTA DO SUL
2026-03-01,29237,RS,Anta Gorda,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,ANTA GORDA
2026-03-01,29242,RS,Antônio Prado,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,ANTÔNIO PRADO
2026-03-01,21052,RS,Araricá,Equipamentos multimídia para Teleconsulta,Saúde,Telessaúde,Equipamentos multimídia para Teleconsulta,Equipamento,Em licitação / Leilão,15000.0,0.0,2026,Municipal,,Planejamento Setorial,OGU,MS,2026-03-01,ARARICÁ
2026-03-01,29296,RS,Arroio do Meio,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,ARROIO DO MEIO
2026-03-01,29297,RS,Arroio do Padre,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,ARROIO DO PADRE
2026-03-01,29298,RS,Arroio do Tigre,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,ARROIO DO TIGRE
2026-03-01,29299,RS,Arroio dos Ratos,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,ARROIO DOS RATOS
2026-03-01,29300,RS,Arroio Grande,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,ARROIO GRANDE
2026-03-01,29303,RS,Arvorezinha,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,ARVOREZINHA
2026-03-01,29315,RS,Áurea,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,ÁUREA
2026-03-01,34402,RS,Bagé,Kit de equipamentos para teleconsulta - 11 Equipamentos,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,67523.61,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,BAGÉ
2026-03-01,29333,RS,Balneário Pinhal,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,BALNEÁRIO PINHAL
2026-03-01,29360,RS,Barão do Triunfo,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,BARÃO DO TRIUNFO
2026-03-01,410,RS,Barra do Rio Azul,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Concluído,6138.51,100.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,BARRA DO RIO AZUL
2026-03-01,29399,RS,Barra Funda,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,BARRA FUNDA
2026-03-01,29409,RS,Barracão,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,BARRACÃO
2026-03-01,29427,RS,Barros Cassal,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,BARROS CASSAL
2026-03-01,450,RS,Benjamin Constant do Sul,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Concluído,6138.51,100.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,BENJAMIN CONSTANT DO SUL
2026-03-01,29529,RS,Boa Vista das Missões,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,BOA VISTA DAS MISSÕES
2026-03-01,29533,RS,Boa Vista do Incra,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,BOA VISTA DO INCRA
2026-03-01,29565,RS,Bom Jesus,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,BOM JESUS
2026-03-01,29584,RS,Bom Princípio,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,BOM PRINCÍPIO
2026-03-01,21054,RS,Boqueirão do Leão,Equipamentos multimídia para Teleconsulta,Saúde,Telessaúde,Equipamentos multimídia para Teleconsulta,Equipamento,Em licitação / Leilão,15000.0,0.0,2026,Municipal,,Planejamento Setorial,OGU,MS,2026-03-01,BOQUEIRÃO DO LEÃO
2026-03-01,506,RS,Bossoroca,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Concluído,6138.51,100.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,BOSSOROCA
2026-03-01,510,RS,Braga,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Concluído,6138.51,100.0,2026,Federal,,Seleção,OGU,MS,2026-03-01,BRAGA
2026-03-01,29679,RS,Brochier,Kit de equipamentos para teleconsulta - 1 Equipamento,Saúde,Telessaúde,Seleção 2025 - Kit de equipamentos para Teleconsulta,Equipamento,Em licitação / Leilão,6138.51,0.0,2027,Federal,,Seleção,OGU,MS,2026-03-01,BROCHIER
